dims:46,7,5,5,5
theta:0,0.0349066,0.0698132,0.10472,0.139626,0.174533,0.20944,0.244346,0.279253,0.314159,0.349066,0.383972,0.418879,0.453786,0.488692,0.523599,0.558505,0.593412,0.628319,0.663225,0.698132,0.733038,0.767945,0.802851,0.837758,0.872665,0.907571,0.942478,0.977384,1.01229,1.0472,1.0821,1.11701,1.15192,1.18682,1.22173,1.25664,1.29154,1.32645,1.36136,1.39626,1.43117,1.46608,1.50098,1.53589,1.5708
Ma:0.5,1,2,4,8,12,16
tau:0.3,0.5,1,1.5,2
alpha_n:0,0.25,0.5,0.75,1
alpha_t:0,0.25,0.5,0.75,1
8.39084,-1.14165
8.25445,-1.40856
8.09012,-1.66343
7.89922,-1.90412
7.68334,-2.12868
7.44428,-2.33529
7.18401,-2.52234
6.90465,-2.68844
6.60849,-2.83238
6.29789,-2.95323
5.97532,-3.05027
5.64331,-3.12305
5.30442,-3.17138
4.96124,-3.19529
4.6163,-3.19511
4.27212,-3.17138
3.93114,-3.12492
3.5957,-3.05677
3.26802,-2.96817
2.95017,-2.86062
2.64409,-2.73575
2.3515,-2.59541
2.07393,-2.44157
1.81271,-2.27636
1.56892,-2.102
1.34343,-1.92078
1.13684,-1.73506
0.949532,-1.54722
0.781607,-1.35966
0.632934,-1.17474
0.503136,-0.994766
0.391591,-0.821988
0.297443,-0.658549
0.219597,-0.506494
0.156729,-0.36781
0.107312,-0.244523
0.0697017,-0.13889
0.042272,-0.0535032
0.0234542,0.00902655
0.0115983,0.0471749
0.00481202,0.0621535
0.00114755,0.0589256
11.428,-0
11.4073,-0.391277
11.3452,-0.779199
11.2424,-1.16044
11.0998,-1.53176
10.9184,-1.89002
10.6999,-2.23219
10.446,-2.55546
10.159,-2.85719
9.84117,-3.13496
9.49515,-3.38664
9.1238,-3.61033
8.73012,-3.80447
8.31729,-3.96777
7.88861,-4.0993
7.44744,-4.19845
6.99719,-4.26493
6.54129,-4.29883
6.08316,-4.30055
5.62612,-4.27083
5.17343,-4.21075
4.72821,-4.12169
4.29342,-4.00532
3.87182,-3.86361
3.46598,-3.69875
3.0782,-3.51321
2.71052,-3.3096
2.3647,-3.09077
2.04219,-2.85966
1.74414,-2.61934
1.47135,-2.37294
1.22432,-2.12366
1.00318,-1.87467
0.807761,-1.62912
0.637554,-1.39009
0.491732,-1.16058
0.369164,-0.943424
0.268427,-0.741308
0.187824,-0.556724
0.125388,-0.391971
0.0788816,-0.249258
0.0458539,-0.131054
0.0238518,-0.0406223
0.0105967,0.0183292
0.00373303,0.0446488
0.000645497,0.0441942
2.20022,0
2.19824,0.0510398
2.19231,0.102048
2.18246,0.152992
2.16873,0.203838
2.15117,0.254551
2.12986,0.305093
2.10488,0.355424
2.07635,0.405498
2.04438,0.455267
2.00909,0.504681
1.97064,0.553682
1.92917,0.602209
1.88484,0.650196
1.83783,0.697573
1.78831,0.744266
1.73647,0.790194
1.68249,0.835275
1.62657,0.879422
1.5689,0.922545
1.50968,0.964551
1.4491,1.00534
1.38735,1.04483
1.32462,1.08291
1.26111,1.1195
1.19698,1.15448
1.13242,1.18778
1.0676,1.21929
1.00268,1.24894
0.93782,1.27664
0.873158,1.3023
0.808836,1.32587
0.744984,1.34727
0.681722,1.36645
0.61916,1.38336
0.5574,1.39796
0.496535,1.4102
0.436647,1.42008
0.377813,1.42758
0.320096,1.43269
0.263556,1.43542
0.208243,1.43578
0.154198,1.4338
0.101457,1.42952
0.0500501,1.42297
0,1.41421
1.78476,0
1.78264,0.0148128
1.77628,0.029737
1.76573,0.0448821
1.75104,0.0603531
1.73232,0.0762493
1.70967,0.0926615
1.68324,0.109671
1.65318,0.127348
1.61968,0.145748
1.58293,0.164914
1.54316,0.184872
1.50059,0.205634
1.45547,0.227193
1.40805,0.249525
1.35861,0.272589
1.3074,0.296326
1.2547,0.32066
1.20078,0.345499
1.14593,0.370737
1.09039,0.396251
1.03445,0.421908
0.978347,0.447562
0.922329,0.473058
0.866628,0.498236
0.81146,0.522928
0.757026,0.546965
0.703512,0.570176
0.651083,0.592396
0.599888,0.613459
0.550055,0.633209
0.501695,0.6515
0.454898,0.668194
0.409735,0.683167
0.36626,0.696313
0.324509,0.707537
0.284503,0.716766
0.246245,0.723944
0.209728,0.729034
0.17493,0.732018
0.141822,0.732898
0.110361,0.731696
0.0805034,0.72845
0.0521951,0.723219
0.0253801,0.716075
1.11022e-16,0.707107
2.07306,-0
2.06998,-0.0253907
2.06074,-0.0504037
2.04543,-0.074666
2.02415,-0.0978139
1.99706,-0.119497
1.96435,-0.139384
1.92627,-0.157165
1.88307,-0.172557
1.83507,-0.185306
1.78262,-0.195192
1.72608,-0.202033
1.66584,-0.205682
1.60232,-0.206038
1.53596,-0.20304
1.46719,-0.196673
1.39649,-0.186966
1.32431,-0.173995
1.25112,-0.157881
1.17737,-0.138789
1.10353,-0.116928
1.03003,-0.0925469
0.957298,-0.0659331
0.885747,-0.0374091
0.815757,-0.00732819
0.747686,0.0239305
0.681857,0.055967
0.618562,0.0883668
0.558052,0.120707
0.500538,0.152564
0.44619,0.18352
0.395133,0.213171
0.347445,0.241134
0.303161,0.267055
0.262271,0.290618
0.224722,0.311545
0.190423,0.329611
0.159248,0.344642
0.131039,0.35652
0.105616,0.365186
0.0827786,0.37064
0.0623176,0.372939
0.0440175,0.372195
0.0276657,0.368572
0.0130572,0.362276
0,0.353553
3.18188,-0
3.1765,-0.0862522
3.1604,-0.17168
3.13371,-0.255466
3.09665,-0.336814
3.04952,-0.414951
2.99272,-0.48914
2.92669,-0.558686
2.85198,-0.622944
2.76917,-0.681327
2.67895,-0.73331
2.582,-0.778438
2.4791,-0.816328
2.37103,-0.846679
2.25863,-0.869266
2.14273,-0.883951
2.0242,-0.890681
1.90388,-0.889489
1.78263,-0.880492
1.66127,-0.863896
1.54063,-0.839986
1.42146,-0.809132
1.30451,-0.771781
1.19045,-0.728455
1.07992,-0.679748
0.973487,-0.626322
0.871658,-0.568903
0.774876,-0.508274
0.683519,-0.445275
0.5979,-0.380792
0.518265,-0.315752
0.444799,-0.251114
0.377623,-0.187858
0.316791,-0.126963
0.262291,-0.0693932
0.214036,-0.0160682
0.171861,0.0321677
0.135515,0.0745793
0.104658,0.110578
0.0788652,0.139756
0.0576364,0.161918
0.0404133,0.177099
0.0266064,0.185575
0.015627,0.187849
0.00692115,0.184627
1.38778e-17,0.176777
5.83363,-0
5.82319,-0.191011
5.79196,-0.380351
5.7402,-0.566363
5.66836,-0.74743
5.57702,-0.921985
5.46697,-1.08853
5.33911,-1.24566
5.19451,-1.39205
5.03437,-1.52651
4.86,-1.64797
4.67282,-1.7555
4.47435,-1.84831
4.26618,-1.92577
4.04994,-1.98741
3.82733,-2.03293
3.60005,-2.06221
3.36983,-2.07528
3.13837,-2.07234
2.90734,-2.05379
2.67836,-2.02015
2.45301,-1.97213
2.23277,-1.91056
2.01902,-1.83643
1.81304,-1.75085
1.616,-1.65504
1.42892,-1.55033
1.25267,-1.43812
1.08799,-1.31991
0.935458,-1.19723
0.79547,-1.07166
0.668267,-0.944786
0.55391,-0.818221
0.452284,-0.693571
0.363099,-0.572437
0.285894,-0.456434
0.220064,-0.347201
0.164897,-0.246442
0.119608,-0.155928
0.083379,-0.0774693
0.0553476,-0.0127763
0.0345604,0.0367996
0.0199134,0.0706254
0.0101413,0.0891479
0.00390972,0.0940969
6.93889e-18,0.0883883
8.60313,-0
8.58756,-0.291658
8.54099,-0.580802
8.4638,-0.864944
8.35665,-1.14165
8.22046,-1.40856
8.05635,-1.66343
7.86572,-1.90412
7.65016,-2.12868
7.41145,-2.33529
7.15157,-2.52234
6.87265,-2.68844
6.57695,-2.83238
6.26686,-2.95323
5.94484,-3.05027
5.61341,-3.12305
5.27515,-3.17138
4.93262,-3.19529
4.58837,-3.19511
4.24492,-3.17138
3.9047,-3.12492
3.57004,-3.05677
3.24319,-2.96817
2.9262,-2.86062
2.62099,-2.73575
2.32931,-2.59541
2.05268,-2.44157
1.79242,-2.27636
1.54962,-2.102
1.32514,-1.92078
1.11959,-1.73506
0.933327,-1.54722
0.766475,-1.35966
0.618895,-1.17474
0.490205,-0.994766
0.379785,-0.821988
0.286776,-0.658549
0.210082,-0.506494
0.148377,-0.36781
0.100129,-0.244523
0.0636883,-0.13889
0.0374115,-0.0535032
0.0197019,0.00902655
0.0088667,0.0471749
0.00296296,0.0621535
3.08395e-18,0.0589256
11.4021,-0
11.3814,-0.391277
11.3194,-0.779199
11.2167,-1.16044
11.0741,-1.53176
10.8929,-1.89002
10.6746,-2.23219
10.4209,-2.55546
10.1341,-2.85719
9.81655,-3.13496
9.47083,-3.38664
9.09979,-3.61033
8.70647,-3.80447
8.29403,-3.96777
7.86575,-4.0993
7.42502,-4.19845
6.97523,-4.26493
6.51983,-4.29883
6.06221,-4.30055
5.60572,-4.27083
5.1536,-4.21075
4.70897,-4.12169
4.27479,-4.00532
3.85384,-3.86361
3.44866,-3.69875
3.06156,-3.51321
2.69458,-3.3096
2.34948,-3.09077
2.02772,-2.85966
1.73042,-2.61934
1.45841,-2.37294
1.21216,-2.12366
0.99183,-1.87467
0.797232,-1.62912
0.627856,-1.39009
0.482878,-1.16058
0.361164,-0.943424
0.261291,-0.741308
0.181561,-0.556724
0.120006,-0.391971
0.0743848,-0.249258
0.0422437,-0.131054
0.0211141,-0.0406223
0.00868323,0.0183292
0.00253769,0.0446488
2.1684e-18,0.0441942
1.31308,0
1.31137,0.0510398
1.30624,0.102048
1.29772,0.152992
1.28585,0.203838
1.27069,0.254551
1.25229,0.305093
1.23075,0.355424
1.20615,0.405498
1.17861,0.455267
1.14826,0.504681
1.11521,0.553682
1.07961,0.602209
1.04161,0.650196
1.00136,0.697573
0.959041,0.744266
0.914809,0.790194
0.868838,0.835275
0.821304,0.879422
0.772384,0.922545
0.722254,0.964551
0.67109,1.00534
0.619065,1.04483
0.566351,1.08291
0.513113,1.1195
0.459513,1.15448
0.405706,1.18778
0.351841,1.21929
0.29806,1.24894
0.244497,1.27664
0.191277,1.3023
0.138516,1.32587
0.0863236,1.34727
0.0347982,1.36645
-0.0159701,1.38336
-0.0659,1.39796
-0.114919,1.4102
-0.162964,1.42008
-0.20998,1.42758
-0.255919,1.43269
-0.300741,1.43542
-0.344414,1.43578
-0.386913,1.4338
-0.428218,1.42952
-0.468314,1.42297
-0.507195,1.41421
1.44044,0
1.43848,0.0148128
1.43261,0.029737
1.42287,0.0448821
1.40932,0.0603531
1.39206,0.0762493
1.37118,0.0926615
1.34683,0.109671
1.31917,0.127348
1.28836,0.145748
1.2546,0.164914
1.21811,0.184872
1.1791,0.205634
1.13781,0.227193
1.09449,0.249525
1.04939,0.272589
1.00278,0.296326
0.954909,0.32066
0.906044,0.345499
0.856446,0.370737
0.80637,0.396251
0.756064,0.421908
0.70577,0.447562
0.655716,0.473058
0.606119,0.498236
0.557181,0.522928
0.509088,0.546965
0.462008,0.570176
0.416094,0.592396
0.371477,0.613459
0.328269,0.633209
0.286566,0.6515
0.246442,0.668194
0.207952,0.683167
0.171135,0.696313
0.136012,0.707537
0.102589,0.716766
0.0708561,0.723944
0.0407909,0.729034
0.01236,0.732018
-0.01448,0.732898
-0.0397804,0.731696
-0.0635989,0.72845
-0.0859976,0.723219
-0.107042,0.716075
-0.126799,0.707107
1.91347,-0
1.91048,-0.0253907
1.90153,-0.0504037
1.88669,-0.074666
1.86607,-0.0978139
1.83983,-0.119497
1.80815,-0.139384
1.77128,-0.157165
1.72948,-0.172557
1.68306,-0.185306
1.63236,-0.195192
1.57774,-0.202033
1.5196,-0.205682
1.45834,-0.206038
1.3944,-0.20304
1.32822,-0.196673
1.26026,-0.186966
1.19096,-0.173995
1.12078,-0.157881
1.05019,-0.138789
0.979626,-0.116928
0.909526,-0.0925469
0.840307,-0.0659331
0.77237,-0.0374091
0.706087,-0.00732819
0.641805,0.0239305
0.579838,0.055967
0.520466,0.0883668
0.463928,0.120707
0.410425,0.152564
0.360111,0.18352
0.313099,0.213171
0.269454,0.241134
0.229196,0.267055
0.192302,0.290618
0.158706,0.311545
0.128301,0.329611
0.100948,0.344642
0.0764766,0.35652
0.0546937,0.365186
0.0353882,0.37064
0.0183392,0.372939
0.00332191,0.372195
-0.00988475,0.368572
-0.0214928,0.362276
-0.0316997,0.353553
3.10242,-0
3.09709,-0.0862522
3.08113,-0.17168
3.05468,-0.255466
3.01796,-0.336814
2.97127,-0.414951
2.91499,-0.48914
2.84959,-0.558686
2.77559,-0.622944
2.6936,-0.681327
2.60428,-0.73331
2.50833,-0.778438
2.40651,-0.816328
2.29961,-0.846679
2.18847,-0.869266
2.07392,-0.883951
1.95681,-0.890681
1.838,-0.889489
1.71834,-0.880492
1.59865,-0.863896
1.47975,-0.839986
1.3624,-0.809132
1.24734,-0.771781
1.13524,-0.728455
1.02673,-0.679748
0.92238,-0.626322
0.822693,-0.568903
0.728108,-0.508274
0.638999,-0.445275
0.555671,-0.380792
0.478367,-0.315752
0.407263,-0.251114
0.342472,-0.187858
0.284039,-0.126963
0.231941,-0.0693932
0.186079,-0.0160682
0.146273,0.0321677
0.112257,0.0745793
0.0836754,0.110578
0.0600871,0.139756
0.0409741,0.161918
0.0257619,0.177099
0.0138458,0.185575
0.00462413,0.187849
-0.00246741,0.184627
-0.00792492,0.176777
5.7939,-0
5.78349,-0.191011
5.75233,-0.380351
5.70069,-0.566363
5.62901,-0.74743
5.5379,-0.921985
5.4281,-1.08853
5.30056,-1.24566
5.15632,-1.39205
4.99658,-1.52651
4.82267,-1.64797
4.63599,-1.7555
4.43806,-1.84831
4.23047,-1.92577
4.01486,-1.98741
3.79292,-2.03293
3.56636,-2.06221
3.33689,-2.07528
3.10623,-2.07234
2.87603,-2.05379
2.64793,-2.02015
2.42349,-1.97213
2.20419,-1.91056
1.99142,-1.83643
1.78646,-1.75085
1.59046,-1.65504
1.40446,-1.55033
1.22932,-1.43812
1.06578,-1.31991
0.914404,-1.19723
0.775605,-1.07166
0.649615,-0.944786
0.536493,-0.818221
0.436124,-0.693571
0.348214,-0.572437
0.272301,-0.456434
0.207776,-0.347201
0.153922,-0.246442
0.109946,-0.155928
0.0750195,-0.0774693
0.0482621,-0.0127763
0.0286992,0.0367996
0.0152007,0.0706254
0.00647359,0.0891479
0.0011585,0.0940969
-0.00198123,0.0883883
8.57665,-0
8.56109,-0.291658
8.51457,-0.580802
8.43746,-0.864944
8.33043,-1.14165
8.19437,-1.40856
8.03045,-1.66343
7.84002,-1.90412
7.6247,-2.12868
7.38626,-2.33529
7.12668,-2.52234
6.84809,-2.68844
6.55276,-2.83238
6.24306,-2.95323
5.92145,-3.05027
5.59048,-3.12305
5.25269,-3.17138
4.91066,-3.19529
4.56694,-3.19511
4.22405,-3.17138
3.88441,-3.12492
3.55036,-3.05677
3.22413,-2.96817
2.9078,-2.86062
2.60327,-2.73575
2.31229,-2.59541
2.03637,-2.44157
1.77685,-2.27636
1.53481,-2.102
1.3111,-1.92078
1.10634,-1.73506
0.920892,-1.54722
0.754864,-1.35966
0.608122,-1.17474
0.480283,-0.994766
0.370726,-0.821988
0.278591,-0.658549
0.202782,-0.506494
0.141968,-0.36781
0.0946177,-0.244523
0.059074,-0.13889
0.0336819,-0.0535032
0.0168227,0.00902655
0.00677068,0.0471749
0.00154412,0.0621535
-0.000880547,0.0589256
11.3822,-0
11.3615,-0.391277
11.2996,-0.779199
11.1969,-1.16044
11.0545,-1.53176
10.8733,-1.89002
10.6551,-2.23219
10.4017,-2.55546
10.115,-2.85719
9.79766,-3.13496
9.45216,-3.38664
9.08137,-3.61033
8.68832,-3.80447
8.27617,-3.96777
7.84821,-4.0993
7.40781,-4.19845
6.95839,-4.26493
6.50336,-4.29883
6.04614,-4.30055
5.59007,-4.27083
5.13838,-4.21075
4.69421,-4.12169
4.26051,-4.00532
3.84004,-3.86361
3.43537,-3.69875
3.04879,-3.51321
2.68235,-3.3096
2.33781,-3.09077
2.01661,-2.85966
1.71989,-2.61934
1.44848,-2.37294
1.20284,-2.12366
0.983122,-1.87467
0.789152,-1.62912
0.620415,-1.39009
0.476084,-1.16058
0.355025,-0.943424
0.255816,-0.741308
0.176756,-0.556724
0.115875,-0.391971
0.0709343,-0.249258
0.0394734,-0.131054
0.0190134,-0.0406223
0.00721501,0.0183292
0.00162047,0.0446488
-0.000495307,0.0441942
0.565181,0
0.563696,0.0510398
0.559247,0.102048
0.551856,0.152992
0.541561,0.203838
0.52841,0.254551
0.51247,0.305093
0.493816,0.355424
0.47254,0.405498
0.448741,0.455267
0.422534,0.504681
0.39404,0.553682
0.36339,0.602209
0.330725,0.650196
0.296189,0.697573
0.259934,0.744266
0.222116,0.790194
0.182895,0.835275
0.142431,0.879422
0.100886,0.922545
0.058421,0.964551
0.015197,1.00534
-0.028629,1.04483
-0.0729029,1.08291
-0.117475,1.1195
-0.162202,1.15448
-0.206946,1.18778
-0.251574,1.21929
-0.295965,1.24894
-0.340001,1.27664
-0.383576,1.3023
-0.42659,1.32587
-0.468953,1.34727
-0.510583,1.36645
-0.551409,1.38336
-0.591366,1.39796
-0.630399,1.4102
-0.668461,1.42008
-0.705512,1.42758
-0.741522,1.43269
-0.776466,1.43542
-0.810325,1.43578
-0.84309,1.4338
-0.874754,1.42952
-0.905316,1.42297
-0.93478,1.41421
1.15017,0
1.14835,0.0148128
1.14289,0.029737
1.13383,0.0448821
1.12124,0.0603531
1.1052,0.0762493
1.08582,0.0926615
1.06323,0.109671
1.03758,0.127348
1.00904,0.145748
0.977803,0.164914
0.944072,0.184872
0.908063,0.205634
0.870008,0.227193
0.830143,0.249525
0.788715,0.272589
0.745975,0.296326
0.702175,0.32066
0.657568,0.345499
0.612403,0.370737
0.566926,0.396251
0.521375,0.421908
0.475977,0.447562
0.430951,0.473058
0.3865,0.498236
0.342814,0.522928
0.300066,0.546965
0.258412,0.570176
0.217989,0.592396
0.178917,0.613459
0.141295,0.633209
0.105204,0.6515
0.0707049,0.668194
0.0378409,0.683167
0.00663715,0.696313
-0.0228978,0.707537
-0.0507711,0.716766
-0.0770039,0.723944
-0.10163,0.729034
-0.124693,0.732018
-0.146248,0.732898
-0.166356,0.731696
-0.185083,0.72845
-0.202499,0.723219
-0.218679,0.716075
-0.233695,0.707107
1.77892,-0
1.77601,-0.0253907
1.7673,-0.0504037
1.75286,-0.074666
1.7328,-0.0978139
1.70727,-0.119497
1.67647,-0.139384
1.64062,-0.157165
1.6,-0.172557
1.55491,-0.185306
1.50568,-0.195192
1.45269,-0.202033
1.39631,-0.205682
1.33697,-0.206038
1.27507,-0.20304
1.21107,-0.196673
1.1454,-0.186966
1.07853,-0.173995
1.0109,-0.157881
0.942969,-0.138789
0.875172,-0.116928
0.807938,-0.0925469
0.74168,-0.0659331
0.676788,-0.0374091
0.61363,-0.00732819
0.552543,0.0239305
0.493832,0.055967
0.437767,0.0883668
0.384579,0.120707
0.334455,0.152564
0.287543,0.18352
0.243941,0.213171
0.203704,0.241134
0.166841,0.267055
0.133316,0.290618
0.103051,0.311545
0.0759291,0.329611
0.0517985,0.344642
0.0304783,0.35652
0.0117645,0.365186
-0.00456369,0.37064
-0.0187364,0.372939
-0.0309861,0.372195
-0.0415413,0.368572
-0.0506197,0.362276
-0.0584237,0.353553
3.03543,-0
3.03014,-0.0862522
3.01431,-0.17168
2.98806,-0.255466
2.95163,-0.336814
2.9053,-0.414951
2.84947,-0.48914
2.78459,-0.558686
2.7112,-0.622944
2.6299,-0.681327
2.54133,-0.73331
2.44622,-0.778438
2.34531,-0.816328
2.23941,-0.846679
2.12932,-0.869266
2.0159,-0.883951
1.9,-0.890681
1.78246,-0.889489
1.66414,-0.880492
1.54586,-0.863896
1.42843,-0.839986
1.31261,-0.809132
1.19914,-0.771781
1.08869,-0.728455
0.981887,-0.679748
0.879294,-0.626322
0.781414,-0.568903
0.688682,-0.508274
0.601466,-0.445275
0.520071,-0.380792
0.444731,-0.315752
0.375618,-0.251114
0.312838,-0.187858
0.256427,-0.126963
0.206354,-0.0693932
0.162509,-0.0160682
0.1247,0.0321677
0.0926492,0.0745793
0.0659865,0.110578
0.0442564,0.139756
0.0269271,0.161918
0.0134101,0.177099
0.00308808,0.185575
-0.00465169,0.187849
-0.0103823,0.184627
-0.0146059,0.176777
5.76041,-0
5.75001,-0.191011
5.71892,-0.380351
5.66738,-0.566363
5.59585,-0.74743
5.50491,-0.921985
5.39534,-1.08853
5.26806,-1.24566
5.12412,-1.39205
4.96473,-1.52651
4.79119,-1.64797
4.60493,-1.7555
4.40746,-1.84831
4.20036,-1.92577
3.98529,-1.98741
3.76391,-2.03293
3.53796,-2.06221
3.30913,-2.07528
3.07913,-2.07234
2.84964,-2.05379
2.62227,-2.02015
2.3986,-1.97213
2.1801,-1.91056
1.96815,-1.83643
1.76405,-1.75085
1.56893,-1.65504
1.38384,-1.55033
1.20963,-1.43812
1.04705,-1.31991
0.896655,-1.19723
0.758858,-1.07166
0.63389,-0.944786
0.52181,-0.818221
0.4225,-0.693571
0.335665,-0.572437
0.260841,-0.456434
0.197417,-0.347201
0.144669,-0.246442
0.101801,-0.155928
0.0679721,-0.0774693
0.0422888,-0.0127763
0.0237581,0.0367996
0.0112277,0.0706254
0.00338161,0.0891479
-0.00116089,0.0940969
-0.00365148,0.0883883
8.55432,-0
8.53878,-0.291658
8.49229,-0.580802
8.41525,-0.864944
8.30831,-1.14165
8.17238,-1.40856
8.0086,-1.66343
7.81836,-1.90412
7.60323,-2.12868
7.36502,-2.33529
7.1057,-2.52234
6.82739,-2.68844
6.53236,-2.83238
6.22299,-2.95323
5.90174,-3.05027
5.57114,-3.12305
5.23375,-3.17138
4.89215,-3.19529
4.54888,-3.19511
4.20645,-3.17138
3.8673,-3.12492
3.53377,-3.05677
3.20807,-2.96817
2.89229,-2.86062
2.58833,-2.73575
2.29793,-2.59541
2.02263,-2.44157
1.76373,-2.27636
1.52232,-2.102
1.29927,-1.92078
1.09518,-1.73506
0.910409,-1.54722
0.745076,-1.35966
0.59904,-1.17474
0.471919,-0.994766
0.363089,-0.821988
0.271691,-0.658549
0.196627,-0.506494
0.136566,-0.36781
0.0899714,-0.244523
0.055184,-0.13889
0.0305377,-0.0535032
0.0143954,0.00902655
0.00500365,0.0471749
0.000347984,0.0621535
-0.00162288,0.0589256
11.3655,-0
11.3448,-0.391277
11.2829,-0.779199
11.1803,-1.16044
11.0379,-1.53176
10.8569,-1.89002
10.6387,-2.23219
10.3854,-2.55546
10.0989,-2.85719
9.78173,-3.13496
9.43642,-3.38664
9.06585,-3.61033
8.67302,-3.80447
8.26112,-3.96777
7.83343,-4.0993
7.39331,-4.19845
6.94418,-4.26493
6.48948,-4.29883
6.03259,-4.30055
5.57687,-4.27083
5.12555,-4.21075
4.68176,-4.12169
4.24846,-4.00532
3.82841,-3.86361
3.42416,-3.69875
3.03803,-3.51321
2.67204,-3.3096
2.32796,-3.09077
2.00724,-2.85966
1.71102,-2.61934
1.4401,-2.37294
1.19497,-2.12366
0.975781,-1.87467
0.78234,-1.62912
0.614141,-1.39009
0.470356,-1.16058
0.34985,-0.943424
0.2512,-0.741308
0.172704,-0.556724
0.112393,-0.391971
0.0680254,-0.249258
0.0371379,-0.131054
0.0172424,-0.0406223
0.00597725,0.0183292
0.000847225,0.0446488
-0.000912871,0.0441942
3.98551,0
3.98299,0.0510398
3.97545,0.102048
3.96291,0.152992
3.94542,0.203838
3.92304,0.254551
3.89587,0.305093
3.864,0.355424
3.82755,0.405498
3.78665,0.455267
3.74145,0.504681
3.69212,0.553682
3.63883,0.602209
3.58177,0.650196
3.52114,0.697573
3.45714,0.744266
3.38998,0.790194
3.3199,0.835275
3.2471,0.879422
3.17183,0.922545
3.09431,0.964551
3.01477,1.00534
2.93345,1.04483
2.85057,1.08291
2.76637,1.1195
2.68107,1.15448
2.59487,1.18778
2.50801,1.21929
2.42067,1.24894
2.33307,1.27664
2.24538,1.3023
2.15779,1.32587
2.07047,1.34727
1.98359,1.36645
1.8973,1.38336
1.81173,1.39796
1.72703,1.4102
1.64331,1.42008
1.56069,1.42758
1.47927,1.43269
1.39915,1.43542
1.32041,1.43578
1.24313,1.4338
1.16738,1.42952
1.09321,1.42297
1.02068,1.41421
2.47767,0
2.47522,0.0148128
2.46788,0.029737
2.45569,0.0448821
2.43872,0.0603531
2.41707,0.0762493
2.39086,0.0926615
2.36023,0.109671
2.32536,0.127348
2.28644,0.145748
2.24368,0.164914
2.1973,0.184872
2.14757,0.205634
2.09473,0.227193
2.03907,0.249525
1.98087,0.272589
1.92041,0.296326
1.85799,0.32066
1.79392,0.345499
1.72847,0.370737
1.66196,0.396251
1.59467,0.421908
1.52688,0.447562
1.45886,0.473058
1.39088,0.498236
1.32317,0.522928
1.25598,0.546965
1.18951,0.570176
1.12398,0.592396
1.05954,0.613459
0.996377,0.633209
0.934621,0.6515
0.874395,0.668194
0.815804,0.683167
0.75893,0.696313
0.703841,0.707537
0.650587,0.716766
0.599199,0.723944
0.549698,0.729034
0.502088,0.732018
0.456363,0.732898
0.412508,0.731696
0.370495,0.72845
0.330295,0.723219
0.291867,0.716075
0.25517,0.707107
2.39423,-0
2.39095,-0.0253907
2.38115,-0.0504037
2.36489,-0.074666
2.34228,-0.0978139
2.31349,-0.119497
2.2787,-0.139384
2.23816,-0.157165
2.19216,-0.172557
2.14099,-0.185306
2.08501,-0.195192
2.02459,-0.202033
1.96013,-0.205682
1.89206,-0.206038
1.82082,-0.20304
1.74686,-0.196673
1.67066,-0.186966
1.59268,-0.173995
1.51341,-0.157881
1.43332,-0.138789
1.35287,-0.116928
1.27253,-0.0925469
1.19273,-0.0659331
1.11391,-0.0374091
1.03646,-0.00732819
0.960761,0.0239305
0.887161,0.055967
0.815971,0.0883668
0.747466,0.120707
0.681883,0.152564
0.619417,0.18352
0.560219,0.213171
0.504395,0.241134
0.452008,0.267055
0.403076,0.290618
0.357574,0.311545
0.315439,0.329611
0.276571,0.344642
0.240841,0.35652
0.208091,0.365186
0.178147,0.37064
0.15082,0.372939
0.125914,0.372195
0.103232,0.368572
0.0825856,0.362276
0.0637926,0.353553
3.34178,-0
3.3363,-0.0862522
3.31991,-0.17168
3.29273,-0.255466
3.255,-0.336814
3.207,-0.414951
3.14913,-0.48914
3.08184,-0.558686
3.00569,-0.622944
2.92125,-0.681327
2.82921,-0.73331
2.73026,-0.778438
2.62518,-0.816328
2.51476,-0.846679
2.39982,-0.869266
2.28122,-0.883951
2.15981,-0.890681
2.03645,-0.889489
1.912,-0.880492
1.78729,-0.863896
1.66313,-0.839986
1.54031,-0.809132
1.41956,-0.771781
1.30156,-0.728455
1.18696,-0.679748
1.07634,-0.626322
0.970194,-0.568903
0.868991,-0.508274
0.773112,-0.445275
0.682881,-0.380792
0.598557,-0.315752
0.520338,-0.251114
0.448361,-0.187858
0.382702,-0.126963
0.323368,-0.0693932
0.270299,-0.0160682
0.223356,0.0321677
0.18232,0.0745793
0.146883,0.110578
0.116654,0.139756
0.0911678,0.161918
0.069898,0.177099
0.0522858,0.185575
0.0377691,0.187849
0.0258147,0.184627
0.0159481,0.176777
5.91358,-0
5.90309,-0.191011
5.87172,-0.380351
5.81972,-0.566363
5.74753,-0.74743
5.65576,-0.921985
5.54517,-1.08853
5.41668,-1.24566
5.27137,-1.39205
5.11041,-1.52651
4.93513,-1.64797
4.74696,-1.7555
4.54739,-1.84831
4.33804,-1.92577
4.12053,-1.98741
3.89657,-2.03293
3.66786,-2.06221
3.43611,-2.07528
3.20305,-2.07234
2.97034,-2.05379
2.73961,-2.02015
2.51243,-1.97213
2.29028,-1.91056
2.07456,-1.83643
1.86654,-1.75085
1.66739,-1.65504
1.47814,-1.55033
1.29966,-1.43812
1.1327,-1.31991
0.977826,-1.19723
